epoch,iter,val_loss,eval/acc
0,0,0.6963795483112335,0.0
0,775,0.1267579820007086,37.74
0,1550,0.11493847128003835,46.77
0,2325,0.11069658566266298,55.81
0,3100,0.10770553462207318,59.68
0,3875,0.10768032856285573,62.9
0,4650,0.10698328614234924,64.84
0,5425,0.10638885386288166,60.32
0,6200,0.1057117909193039,66.13
0,6975,0.10308524239808321,71.29
1,7750,0.10329748243093491,70.0
1,8525,0.10148736741393805,72.58
1,9300,0.1018248114734888,70.32
1,10075,0.10145591124892235,73.55
1,10850,0.10357211511582136,70.97
1,11625,0.1007044941186905,72.9
1,12400,0.1006880298256874,74.52
1,13175,0.1011152658611536,75.48
1,13950,0.10106516070663929,75.48
1,14725,0.10627639070153236,73.55
2,15500,0.10225490611046553,74.19
2,16275,0.10317588467150926,75.81
2,17050,0.10048428252339363,76.45
2,17825,0.10263854935765267,75.48
2,18600,0.103734340518713,76.45
2,19375,0.10400066692382097,80.0
2,20150,0.10311890728771686,76.45
2,20925,0.10608566496521235,77.42
2,21700,0.10515998248010874,79.68
2,22475,0.1051275871694088,78.71
3,23250,0.1083777628839016,79.03
3,24025,0.10380624793469906,80.32
3,24800,0.10738060306757688,80.65
3,25575,0.10786408297717572,81.29
3,26350,0.10646641962230205,80.65
3,27125,0.1098486665636301,79.03
3,27900,0.11036379951983691,77.74
3,28675,0.11195232328027487,79.35
3,29450,0.11431776098906994,79.35
3,30225,0.11313791181892156,78.71
