epoch,iter,val_loss,eval/acc
0,0,0.6881528258323669,0.0
0,155,0.147738790884614,21.29
0,310,0.13420057855546474,32.26
0,465,0.1229001447558403,40.97
0,620,0.12271937243640423,41.61
0,775,0.12003074660897255,47.42
0,930,0.11537122689187526,52.58
0,1085,0.11581217274069786,48.71
0,1240,0.11710983440279961,45.81
0,1395,0.11376470662653446,55.81
1,1550,0.11225717440247536,58.06
1,1705,0.11309415623545646,52.26
1,1860,0.11217289213091135,55.48
1,2015,0.1111536342650652,59.68
1,2170,0.11138228084892035,60.0
1,2325,0.11145301591604947,63.87
1,2480,0.1096460347995162,59.35
1,2635,0.11471273638308048,58.06
1,2790,0.1095529580488801,59.35
1,2945,0.1108586061745882,60.0
2,3100,0.11332233268767596,55.48
2,3255,0.11461723856627941,58.39
2,3410,0.11692027542740106,59.35
2,3565,0.11819663718342781,57.1
2,3720,0.11650869995355606,60.65
2,3875,0.11714776307344436,57.74
2,4030,0.11640596594661475,65.48
2,4185,0.12348690703511238,60.97
2,4340,0.11933075543493032,62.58
2,4495,0.11890617664903402,61.94
3,4650,0.11979671120643616,59.35
3,4805,0.12519826795905828,59.35
3,4960,0.13385678213089705,60.97
3,5115,0.13521920330822468,60.0
3,5270,0.13441557437181473,60.97
3,5425,0.13624399080872535,62.58
3,5580,0.14018517099320887,64.19
3,5735,0.13676938861608506,62.58
3,5890,0.13625190332531928,62.58
3,6045,0.13332057893276214,63.87
