epoch,iter,val_loss,eval/acc
0,0,0.6929774194955826,0.0
0,77,0.16932748965919017,10.32
0,154,0.1537066251039505,15.48
0,231,0.14033290222287179,22.58
0,308,0.13532657437026502,28.06
0,385,0.13078415095806123,31.29
0,462,0.1281713854521513,38.71
0,539,0.12653689533472062,38.39
0,616,0.12816875092685223,36.45
0,693,0.1247753694653511,39.68
0,770,0.12528567910194396,35.81
1,775,0.12475488297641277,36.45
1,852,0.12439706102013588,39.68
1,929,0.12447491250932216,39.68
1,1006,0.12154909782111645,40.97
1,1083,0.12519249245524405,44.19
1,1160,0.12021005004644394,42.58
1,1237,0.12275953963398933,42.58
1,1314,0.12149842232465743,47.42
1,1391,0.12359018661081791,45.16
1,1468,0.12146289721131324,43.55
1,1545,0.1226790927350521,45.81
2,1550,0.12320319674909115,45.48
2,1627,0.12415501624345779,45.48
2,1704,0.1265136893838644,47.1
2,1781,0.12729572765529157,44.19
2,1858,0.1263050213456154,51.61
2,1935,0.12456301972270012,49.68
2,2012,0.12619138583540918,44.84
2,2089,0.12663609459996222,49.03
2,2166,0.1309001140296459,44.52
2,2243,0.1272176004946232,47.1
2,2320,0.13078367263078688,45.81
3,2325,0.12928425185382367,44.84
3,2402,0.1274006824940443,46.45
3,2479,0.13217078000307084,49.68
3,2556,0.13250618614256382,47.74
3,2633,0.1358968261629343,48.39
3,2710,0.13830584958195685,48.39
3,2787,0.14008729793131353,45.81
3,2864,0.13851897604763508,47.74
3,2941,0.13964242972433566,48.71
3,3018,0.14031700529158114,49.03
3,3095,0.1384612750262022,47.74
