epoch,iter,val_loss,eval/acc
0,0,0.6756365150213242,0.0
0,1550,0.11671065352857113,57.1
0,3100,0.10508249904960394,61.29
0,4650,0.10117408484220505,70.32
0,6200,0.09804430566728115,71.61
0,7750,0.09930992480367422,74.19
0,9300,0.09671930465847253,77.74
0,10850,0.0964050916954875,78.71
0,12400,0.09521682523190975,80.65
0,13950,0.09485293067991733,82.26
1,15500,0.09214655943214893,81.94
1,17050,0.09218848589807749,86.77
1,18600,0.0911243785172701,85.48
1,20150,0.09195158313959836,86.77
1,21700,0.09145236369222402,87.74
1,23250,0.09095201510936021,89.35
1,24800,0.0909595524892211,88.39
1,26350,0.08944454658776521,90.65
1,27900,0.09444139283150435,86.13
1,29450,0.09207139872014522,87.1
2,31000,0.09355626907199621,86.77
2,32550,0.09202812518924475,90.65
2,34100,0.09039183165878058,90.97
2,35650,0.09144314024597407,90.65
2,37200,0.09286607317626476,90.0
2,38750,0.0928848572075367,91.94
2,40300,0.09254890643060207,89.03
2,41850,0.0916129358112812,91.29
2,43400,0.09586041141301394,87.74
2,44950,0.09518798347562551,90.0
3,46500,0.09374259542673827,90.0
3,48050,0.09526335932314396,88.71
3,49600,0.0952172476798296,91.29
3,51150,0.09553544148802758,89.68
3,52700,0.09632932636886835,91.29
3,54250,0.09789157230407,92.58
3,55800,0.0983682181686163,91.61
3,57350,0.09506333693861961,91.94
3,58900,0.0983450310304761,92.58
3,60450,0.09708047881722451,91.61
