epoch,iter,val_loss,eval/acc
0,0,0.8301773465448811,0.0
0,2425,0.14885422010575572,60.41
0,4850,0.14273384682113124,70.93
0,7275,0.13580428123954805,79.18
0,9700,0.13147157106188037,84.95
0,12125,0.12959756089314337,86.39
0,14550,0.1298864236281764,85.57
0,16975,0.1281041913936215,88.25
0,19400,0.12671415591912885,89.28
0,21825,0.12751984716423095,89.07
1,24250,0.12711095593629346,89.07
1,26675,0.12684875486358518,91.34
1,29100,0.12547941662130818,90.72
1,31525,0.12448209247762157,92.78
1,33950,0.12471203962641378,93.81
1,36375,0.12342214271906883,95.05
1,38800,0.12323787171513803,95.67
1,41225,0.1237176570200151,94.43
1,43650,0.12302641378295037,94.43
1,46075,0.12282578430829509,96.08
2,48500,0.12281748568338732,95.26
2,50925,0.12527882055409492,93.61
2,53350,0.1261718541143402,94.02
2,55775,0.12613360607816326,94.64
2,58200,0.12517600530578243,96.91
2,60625,0.1261430751652487,95.46
2,63050,0.12472265129608492,96.08
2,65475,0.1257299645052802,97.11
2,67900,0.12424874125469115,97.73
2,70325,0.12869533596019592,96.49
3,72750,0.12814149548930506,97.32
3,75175,0.12922272086143494,95.46
3,77600,0.13254799369362094,94.64
3,80025,0.13357607828032586,96.08
3,82450,0.1331890396052791,96.91
3,84875,0.13530430269818153,96.49
3,87300,0.13501004514194304,96.29
3,89725,0.13745046515137918,97.11
3,92150,0.13432263618996065,96.08
3,94575,0.1318179725879623,98.35
