epoch,iter,val_loss,eval/acc
0,0,1.0077586144208908,0.0
0,775,0.19832102134823798,55.48
0,1550,0.18907089456915854,64.19
0,2325,0.1854067262262106,64.84
0,3100,0.1826958131045103,67.42
0,3875,0.1813186015933752,71.29
0,4650,0.17812008783221245,72.9
0,5425,0.1758100364357233,75.48
0,6200,0.17364138960838318,79.35
0,6975,0.17203109636902808,80.97
1,7750,0.1687968872487545,82.9
1,8525,0.1699753303080797,81.29
1,9300,0.17072615958750248,83.87
1,10075,0.16749637424945832,83.55
1,10850,0.171057540923357,82.9
1,11625,0.1698065496981144,83.55
1,12400,0.17146677933633328,82.9
1,13175,0.16945568919181825,84.19
1,13950,0.16701110266149044,85.48
1,14725,0.1664456870406866,85.16
2,15500,0.16979595981538295,84.19
2,16275,0.16967088878154754,85.16
2,17050,0.16977426148951053,86.13
2,17825,0.17159784100949765,83.23
2,18600,0.17124888785183429,88.06
2,19375,0.17072034850716591,87.1
2,20150,0.16957447938621045,88.71
2,20925,0.1741709366440773,85.81
2,21700,0.17061688378453255,88.06
2,22475,0.1674676638096571,86.77
3,23250,0.1735192559659481,88.06
3,24025,0.17484736815094948,86.77
3,24800,0.1736954353749752,88.06
3,25575,0.17822631485760212,87.42
3,26350,0.18034764528274536,86.45
3,27125,0.17919990047812462,88.39
3,27900,0.17819625698029995,89.68
3,28675,0.17930529899895192,91.61
3,29450,0.17948723956942558,91.61
3,30225,0.1777680192142725,90.65
