epoch,iter,val_loss,eval/acc
0,0,0.8670749933488907,0.0
0,242,0.19866398289319007,26.19
0,484,0.17525520512173254,37.32
0,726,0.17057119886721334,42.47
0,968,0.1676973013147231,43.92
0,1210,0.16532917128455255,49.48
0,1452,0.16318372877374773,50.1
0,1694,0.16003384561307968,54.85
0,1936,0.16009234252475923,55.67
0,2178,0.15748459076689136,56.29
0,2420,0.15900362042650099,62.06
1,2425,0.1593697135967593,63.09
1,2667,0.15656797732076339,58.56
1,2909,0.16046086722804653,58.56
1,3151,0.15602449616116862,64.12
1,3393,0.15959866633338313,59.38
1,3635,0.16153156000279612,60.82
1,3877,0.15672151792433955,65.15
1,4119,0.15731976926326752,64.12
1,4361,0.16092737307471613,62.47
1,4603,0.15796398804072412,59.79
1,4845,0.15636035631741246,64.54
2,4850,0.15664415470054072,64.54
2,5092,0.16077166723628197,60.41
2,5334,0.16549964970157993,62.27
2,5576,0.1670183903507648,64.54
2,5818,0.1680017541493139,64.33
2,6060,0.16540631627844227,63.92
2,6302,0.16443492087625688,69.48
2,6544,0.16907792995052953,69.07
2,6786,0.17430681951584354,65.98
2,7028,0.16578168253744802,66.6
2,7270,0.17379941502886434,64.33
3,7275,0.17261411249637604,65.57
3,7517,0.17450443174569838,64.95
3,7759,0.19043936796726718,67.01
3,8001,0.18641001514850125,62.89
3,8243,0.19311725252097653,65.15
3,8485,0.187548017309558,67.22
3,8727,0.1856166823737083,66.6
3,8969,0.1867380512337531,68.87
3,9211,0.1856264407115598,67.84
3,9453,0.18175196671678173,70.31
3,9695,0.181548266401214,70.52
