epoch,iter,val_loss,eval/acc
0,0,0.9921061664819717,0.0
0,1550,0.1915085729211569,63.23
0,3100,0.17705556526780128,71.61
0,4650,0.17478868328034877,74.52
0,6200,0.17044383697211743,74.19
0,7750,0.16555626019835473,79.68
0,9300,0.16274488307535648,81.94
0,10850,0.16285410486161708,79.68
0,12400,0.1568630363792181,88.06
0,13950,0.15790763646364211,87.1
1,15500,0.1568309858441353,86.13
1,17050,0.15661917217075824,88.39
1,18600,0.15606789104640484,88.71
1,20150,0.15772361792623996,86.45
1,21700,0.15460135377943515,88.39
1,23250,0.15386555455625056,90.65
1,24800,0.15304566025733948,92.26
1,26350,0.1560552466660738,90.97
1,27900,0.15293631739914418,92.58
1,29450,0.15422870889306067,91.94
2,31000,0.15338969677686692,92.26
2,32550,0.15602038241922855,89.35
2,34100,0.15490496754646302,88.39
2,35650,0.1580779541283846,89.68
2,37200,0.15721530206501483,90.32
2,38750,0.15732523500919343,94.19
2,40300,0.15402923859655857,93.87
2,41850,0.15946919657289982,93.23
2,43400,0.15661023873835803,94.52
2,44950,0.16001230292022228,93.87
3,46500,0.16147767156362533,93.55
3,48050,0.1651787269860506,92.26
3,49600,0.1639796480536461,92.58
3,51150,0.1677029173821211,91.94
3,52700,0.17081551551818847,90.97
3,54250,0.1697936426848173,95.16
3,55800,0.1698871374130249,93.55
3,57350,0.16751047931611537,94.52
3,58900,0.1691741995513439,94.52
3,60450,0.1670368079096079,94.84
