epoch,iter,val_loss,eval/acc
0,0,0.9822141498327255,0.0
0,1550,0.18774647638201714,60.65
0,3100,0.17718723379075527,71.94
0,4650,0.17167055793106556,69.35
0,6200,0.1710989333689213,76.77
0,7750,0.1648435465991497,80.97
0,9300,0.16588612049818038,79.35
0,10850,0.16065458469092847,83.87
0,12400,0.15812563411891462,81.61
0,13950,0.15483950190246104,86.45
1,15500,0.15427349992096423,87.42
1,17050,0.1559863369911909,89.35
1,18600,0.1569486755877733,89.68
1,20150,0.15606908462941646,89.68
1,21700,0.15509308278560638,89.68
1,23250,0.1561658401042223,89.35
1,24800,0.15270082019269465,93.23
1,26350,0.15535289458930493,91.94
1,27900,0.15282541438937186,91.94
1,29450,0.15215927064418794,91.94
2,31000,0.1497397694736719,93.23
2,32550,0.15426879934966564,91.61
2,34100,0.15646072365343572,92.9
2,35650,0.15770198330283164,90.97
2,37200,0.15761215053498745,90.0
2,38750,0.15708040148019792,92.58
2,40300,0.15674383640289308,94.19
2,41850,0.15739837512373925,92.58
2,43400,0.15707840397953987,92.58
2,44950,0.1554068274796009,92.26
3,46500,0.1574258405715227,92.26
3,48050,0.1577732190489769,93.23
3,49600,0.16380435600876808,92.26
3,51150,0.1626859415322542,91.61
3,52700,0.1656638767570257,91.29
3,54250,0.1633504819124937,91.61
3,55800,0.16494838260114192,92.9
3,57350,0.1671477723866701,91.94
3,58900,0.16754061803221704,93.23
3,60450,0.16387067399919034,93.55
