epoch,iter,val_loss,eval/acc
0,0,0.8583657472364364,0.0
0,121,0.221687744461721,20.82
0,242,0.2006549835205078,26.39
0,363,0.19161867446476413,33.61
0,484,0.18309991398165304,36.29
0,605,0.18030895629236776,42.89
0,726,0.17758656629631597,43.3
0,847,0.17518416071130383,43.71
0,968,0.17294621034975974,44.95
0,1089,0.1680713329584368,45.77
0,1210,0.16713517687974438,47.42
1,1213,0.16816715127037418,47.84
1,1334,0.17213094546910254,47.01
1,1455,0.16715919490783446,49.48
1,1576,0.1683480588178481,50.31
1,1697,0.16798953711986542,52.99
1,1818,0.17021604651404965,52.58
1,1939,0.16559122622974456,50.1
1,2060,0.16845674187906326,50.52
1,2181,0.1664371875024611,54.85
1,2302,0.16544578248454678,52.78
1,2423,0.16669719257662374,53.81
2,2426,0.1662296948413695,55.46
2,2547,0.17141857478887804,54.23
2,2668,0.17287114358717395,55.67
2,2789,0.17069108375618536,54.02
2,2910,0.17542151145396695,55.26
2,3031,0.17364351523499336,54.23
2,3152,0.17269232100056064,53.2
2,3273,0.17907037465803086,53.61
2,3394,0.1728777722004921,53.81
2,3515,0.17258849403550547,56.29
2,3636,0.17127014456256742,55.88
3,3639,0.1712325472504862,55.46
3,3760,0.1758404535151297,55.88
3,3881,0.178982880807692,57.73
3,4002,0.17931308573292148,57.73
3,4123,0.1861138214026728,55.46
3,4244,0.18304669256171874,55.88
3,4365,0.18366378689965895,54.85
3,4486,0.18575126990195243,57.11
3,4607,0.18468754690500996,56.91
3,4728,0.1817573325768594,57.94
3,4849,0.18122069153093523,58.76
