epoch,iter,val_loss,eval/acc
0,0,1.001314741373062,0.0
0,77,0.27554062753915787,23.23
0,154,0.2517771117389202,27.42
0,231,0.25072105750441553,28.71
0,308,0.22835371345281602,34.52
0,385,0.22129552848637105,39.03
0,462,0.22129685319960118,36.77
0,539,0.21720975823700428,45.81
0,616,0.21014411859214305,46.45
0,693,0.2099945642054081,44.52
0,770,0.20773497708141803,49.03
1,775,0.2083182033151388,48.71
1,852,0.20507103130221366,50.0
1,929,0.20485732853412628,48.39
1,1006,0.2095130778849125,49.35
1,1083,0.20091873221099377,52.26
1,1160,0.20745560005307198,52.26
1,1237,0.2027829959988594,52.26
1,1314,0.19907849095761776,53.55
1,1391,0.20153974182903767,50.0
1,1468,0.1985214926302433,53.87
1,1545,0.20481748543679715,53.87
2,1550,0.20418812669813632,53.87
2,1627,0.20444936268031597,58.39
2,1704,0.2086299542337656,55.16
2,1781,0.21556384526193142,54.84
2,1858,0.20718994550406933,53.55
2,1935,0.21304902359843253,53.55
2,2012,0.20657594352960587,55.81
2,2089,0.20643614940345287,56.45
2,2166,0.2107787448912859,50.97
2,2243,0.21462241560220718,55.48
2,2320,0.21962484642863273,59.35
3,2325,0.22232807278633118,57.74
3,2402,0.22400559522211552,53.87
3,2479,0.21961437352001667,59.03
3,2556,0.2355692356824875,58.06
3,2633,0.22104740068316459,56.77
3,2710,0.22934816218912601,58.06
3,2787,0.2253261052072048,55.81
3,2864,0.22572591640055178,57.42
3,2941,0.22425144650042056,54.52
3,3018,0.22735716812312604,55.81
3,3095,0.22740929573774338,56.45
