epoch,iter,val_loss,eval/acc
0,0,0.4392784127304631,0.0
0,1212,0.12242153695514126,80.0
0,2424,0.11445057944905374,85.98
0,3636,0.10712230854457425,89.28
0,4848,0.10441487180369516,90.1
0,6060,0.10272659018876092,91.96
0,7272,0.10071772481164624,91.96
0,8484,0.09974550089288142,94.85
0,9696,0.09909398030609853,93.4
0,10908,0.09769461604375992,94.85
0,12120,0.09758217662813203,94.64
