epoch,iter,val_loss,eval/acc
0,0,0.7048922002315521,0.0
0,775,0.12478221729397773,42.58
0,1550,0.11502441428601742,49.35
0,2325,0.1130066979676485,53.55
0,3100,0.11037164255976677,59.35
0,3875,0.10919033735990524,56.45
0,4650,0.1088139533996582,60.65
0,5425,0.10661945603787899,60.65
0,6200,0.10510865896940232,63.23
0,6975,0.10387071128934622,66.45
1,7750,0.10279294624924659,67.74
1,8525,0.10304490569978952,72.58
1,9300,0.10267522279173136,69.03
1,10075,0.10128612630069256,72.58
1,10850,0.10174396596848964,75.16
1,11625,0.1028145894408226,71.94
1,12400,0.10273531749844551,71.94
1,13175,0.0982563590630889,78.06
1,13950,0.09926627278327942,76.45
1,14725,0.09918621461838484,81.94
2,15500,0.0985194070264697,77.74
2,16275,0.10019893627613782,78.06
2,17050,0.10186545122414828,78.06
2,17825,0.1011116225272417,77.74
2,18600,0.1019242387264967,76.45
2,19375,0.1008925810456276,79.03
2,20150,0.10453050024807453,76.77
2,20925,0.10126803517341613,80.0
2,21700,0.10492493361234664,74.84
2,22475,0.10500939898192882,79.03
3,23250,0.1063396230340004,77.42
3,24025,0.10212390273809432,80.0
3,24800,0.10478476956486701,79.68
3,25575,0.10651623010635376,78.06
3,26350,0.10602059178054332,79.35
3,27125,0.10803208686411381,79.68
3,27900,0.11000481005758048,78.06
3,28675,0.10755429770797491,78.39
3,29450,0.11073732562363148,78.71
3,30225,0.1083857137709856,79.35
