epoch,iter,val_loss,eval/acc
0,0,1.0049001425504684,0.0
0,1550,0.1924255471676588,63.55
0,3100,0.18102449774742127,68.39
0,4650,0.1737896092236042,72.26
0,6200,0.17119917869567872,76.45
0,7750,0.16683413423597812,80.65
0,9300,0.16314396485686303,83.87
0,10850,0.16579273492097854,80.65
0,12400,0.16236909814178943,84.52
0,13950,0.1589416567236185,85.16
1,15500,0.15859421379864216,88.06
1,17050,0.15928054861724378,89.03
1,18600,0.157910518348217,90.32
1,20150,0.15744240023195744,87.42
1,21700,0.15897065363824367,89.03
1,23250,0.157241590321064,91.29
1,24800,0.1540409132838249,91.29
1,26350,0.15506319664418697,92.26
1,27900,0.15259236432611942,91.29
1,29450,0.15173217095434666,92.9
2,31000,0.1544089935719967,89.35
2,32550,0.1587810780853033,91.29
2,34100,0.15978599674999713,93.55
2,35650,0.15702412463724613,93.23
2,37200,0.16153280399739742,90.65
2,38750,0.157697051204741,92.26
2,40300,0.15724220052361487,92.58
2,41850,0.16007885076105594,91.29
2,43400,0.15859485231339931,92.9
2,44950,0.15953601337969303,93.23
3,46500,0.15932574383914472,94.19
3,48050,0.16296819783747196,93.87
3,49600,0.1651390191167593,93.23
3,51150,0.16624618619680404,93.55
3,52700,0.17294457964599133,94.84
3,54250,0.16908541582524778,95.16
3,55800,0.1679929867386818,95.16
3,57350,0.1680753480643034,94.52
3,58900,0.1667384460568428,92.9
3,60450,0.16697294004261493,92.58
