epoch,iter,val_loss,eval/acc
0,0,0.276177891343832,0.0
0,155,0.09607896264642476,68.71
0,310,0.08616212140768767,75.48
0,465,0.08425326347351074,79.68
0,620,0.08049130756407977,86.13
0,775,0.07840618323534727,81.61
0,930,0.07600771244615316,88.39
0,1085,0.07407415769994259,87.42
0,1240,0.07256093695759773,88.39
0,1395,0.07082788739353418,89.03
