epoch,iter,val_loss,eval/acc
0,0,0.42289676300940976,0.0
0,2425,0.11865796004572222,80.62
0,4850,0.10579051858475132,86.19
0,7275,0.10025416957514902,89.07
0,9700,0.09699560173096196,92.99
0,12125,0.0949746662330243,95.05
0,14550,0.09347295520767089,96.29
0,16975,0.09187163773082918,95.88
0,19400,0.09015065539748437,97.94
0,21825,0.0899746221520247,97.73
