epoch,iter,val_loss,eval/acc
0,0,0.8738326334184215,0.0
0,1212,0.1729477773750982,47.22
0,2424,0.16174658724377233,57.11
0,3636,0.15917130511614583,59.38
0,4848,0.15623446818320982,62.68
0,6060,0.15549682489325922,66.19
0,7272,0.15055228421284306,68.25
0,8484,0.15186433890654194,74.23
0,9696,0.14874427453164132,73.81
0,10908,0.14928781649758738,75.88
0,12120,0.1465982413820682,77.11
1,12125,0.14629894266686133,79.18
1,13337,0.14569682051097194,80.82
1,14549,0.14783652607471712,76.7
1,15761,0.14487418484303258,81.03
1,16973,0.14516542407293473,77.32
1,18185,0.14575847947309095,78.76
1,19397,0.14271985823588987,84.33
1,20609,0.14364150563074696,83.09
1,21821,0.14325106792872952,82.47
1,23033,0.1426914351121072,86.39
1,24245,0.141551791419906,85.36
2,24250,0.14104067125628073,86.6
2,25462,0.14514839456927392,86.19
2,26674,0.14473610779931467,84.12
2,27886,0.14400229651120403,83.51
2,29098,0.14414709469964426,84.33
2,30310,0.1474069429020728,83.71
2,31522,0.14358859016529976,85.77
2,32734,0.1451048709211811,84.74
2,33946,0.14548850756499074,84.33
2,35158,0.15024373283790005,82.27
2,36370,0.14646413501712582,89.07
3,36375,0.14648252749635327,88.87
3,37587,0.14936806117334672,88.04
3,38799,0.14965834889200427,87.63
3,40011,0.1517350493419555,88.04
3,41223,0.15125570422218693,86.19
3,42435,0.1524261847859429,87.84
3,43647,0.1529850637720477,86.8
3,44859,0.1520471332534667,87.42
3,46071,0.1538706152669845,85.77
3,47283,0.15557667228483385,87.22
3,48495,0.1549990878951165,86.6
