epoch,iter,val_loss,eval/acc
0,0,0.8523850479433613,0.0
0,242,0.1868949657486331,28.87
0,484,0.17366220946273497,38.56
0,726,0.16731070679041646,45.77
0,968,0.15868189954949963,49.07
0,1210,0.15539036474881635,57.11
0,1452,0.15315365094331004,61.65
0,1694,0.15228887527219712,60.0
0,1936,0.15261019405818754,59.59
0,2178,0.15322032282429357,56.29
0,2420,0.1508558841962968,63.3
1,2425,0.15625715087498387,60.0
1,2667,0.14892408299830653,63.51
1,2909,0.15148402462082525,63.3
1,3151,0.149025862976428,65.77
1,3393,0.152596716198229,62.06
1,3635,0.14780642332569247,67.22
1,3877,0.14844982073672355,69.07
1,4119,0.14968466362164867,68.25
1,4361,0.1509761274341614,67.22
1,4603,0.1509527835634447,69.69
1,4845,0.14959862143281968,72.58
2,4850,0.15002075102060072,71.34
2,5092,0.15256310386523123,72.58
2,5334,0.15958335755332823,68.66
2,5576,0.15798783278273,69.69
2,5818,0.1616394786584762,68.45
2,6060,0.15837487265948327,69.07
2,6302,0.16077556509164073,72.58
2,6544,0.16108785485548358,71.75
2,6786,0.16284746820888213,73.81
2,7028,0.1622433539840483,72.99
2,7270,0.15822386236921435,72.99
3,7275,0.15887356717740336,73.2
3,7517,0.16893177094959444,73.4
3,7759,0.1797742550411532,72.37
3,8001,0.1784382664388226,72.37
3,8243,0.19499391437538208,70.72
3,8485,0.1793122786668039,72.58
3,8727,0.19060521332486982,74.64
3,8969,0.18422155923420383,73.61
3,9211,0.1768657127695699,75.67
3,9453,0.17168577808526256,74.85
3,9695,0.17304182100680568,75.05
