epoch,iter,val_loss,eval/acc
0,0,0.9832035392522812,0.0
0,77,0.26531708613038063,22.9
0,154,0.24196921810507774,22.58
0,231,0.23575472310185433,32.26
0,308,0.2238115943968296,33.23
0,385,0.21295191384851933,38.39
0,462,0.21024722531437873,42.58
0,539,0.20525207780301571,45.16
0,616,0.20382136851549149,49.35
0,693,0.20316454209387302,53.23
0,770,0.19561357833445073,51.61
1,775,0.1963515155017376,52.26
1,852,0.1968834161758423,52.26
1,929,0.1995252761989832,53.55
1,1006,0.20229941718280314,53.23
1,1083,0.19963323287665843,52.58
1,1160,0.19822407849133014,57.42
1,1237,0.20016411803662776,52.58
1,1314,0.19705103300511836,58.71
1,1391,0.2010394275188446,57.74
1,1468,0.20456745401024817,54.52
1,1545,0.1974129643291235,60.0
2,1550,0.19717441350221634,59.68
2,1627,0.1968409765511751,58.39
2,1704,0.20000539273023604,59.68
2,1781,0.2045845329761505,60.65
2,1858,0.20398182310163976,59.03
2,1935,0.2143201369792223,58.06
2,2012,0.2137151900678873,55.81
2,2089,0.2142557617276907,61.94
2,2166,0.21410379074513913,59.35
2,2243,0.21557979062199592,56.45
2,2320,0.21031204015016555,62.26
3,2325,0.21079760007560253,61.94
3,2402,0.2051731266081333,62.9
3,2479,0.21329031512141228,62.58
3,2556,0.21939582228660584,63.23
3,2633,0.22154601998627185,60.0
3,2710,0.2295294374227524,62.9
3,2787,0.23687942400574685,62.26
3,2864,0.23262012116611003,62.26
3,2941,0.23068655356764795,63.23
3,3018,0.22958791255950928,65.81
3,3095,0.22879187315702437,64.19
