epoch,iter,val_loss,eval/acc
0,0,0.657779586315155,0.0
0,155,0.14089654870331286,16.13
0,310,0.12806193977594377,30.65
0,465,0.11978748664259911,35.16
0,620,0.11832943521440029,40.0
0,775,0.11372668389230967,47.1
0,930,0.11380376797169448,50.97
0,1085,0.11191227417439223,50.65
0,1240,0.1094879750162363,55.48
0,1395,0.11147692129015922,50.0
1,1550,0.11044519748538732,56.77
1,1705,0.10743788667023182,60.0
1,1860,0.10987310521304608,56.77
1,2015,0.11046860963106156,58.71
1,2170,0.10937846750020981,61.94
1,2325,0.10835398100316525,63.87
1,2480,0.10916309524327517,65.16
1,2635,0.10798719860613346,63.23
1,2790,0.10936551708728075,64.52
1,2945,0.10897227488458157,66.45
2,3100,0.10899796336889267,65.81
2,3255,0.11412383057177067,62.26
2,3410,0.1184341398999095,63.55
2,3565,0.11629494167864322,59.03
2,3720,0.12130777724087238,60.32
2,3875,0.11686891615390778,64.19
2,4030,0.12162779550999403,66.13
2,4185,0.11698005013167859,64.84
2,4340,0.12630844321101903,66.13
2,4495,0.12269948069006205,63.23
3,4650,0.11787631884217262,63.23
3,4805,0.12135263774544,63.87
3,4960,0.14454872757196427,60.32
3,5115,0.13075795769691467,59.68
3,5270,0.13750597834587097,62.9
3,5425,0.12986744493246077,67.42
3,5580,0.13489401210099458,65.81
3,5735,0.13026704508811235,66.13
3,5890,0.13066294509917498,64.52
3,6045,0.13027849197387695,66.13
