epoch,iter,val_loss,eval/acc
0,0,0.9611870884895325,0.0
0,155,0.23009438142180444,37.74
0,310,0.20552472583949566,44.19
0,465,0.194149973988533,53.87
0,620,0.19367453418672084,52.9
0,775,0.18869283348321914,60.32
0,930,0.18535964228212834,60.65
0,1085,0.18976453132927418,54.52
0,1240,0.18483285866677762,60.65
0,1395,0.18346167281270026,69.35
1,1550,0.17844120040535927,66.13
1,1705,0.18176496885716914,67.42
1,1860,0.17978087514638902,68.06
1,2015,0.18503546789288522,66.45
1,2170,0.1803118173032999,68.06
1,2325,0.1828460343182087,65.81
1,2480,0.17844055145978927,69.35
1,2635,0.18497241288423538,67.74
1,2790,0.18256073929369449,68.39
1,2945,0.18617259562015534,71.94
2,3100,0.1975182883441448,69.03
2,3255,0.19551235549151896,67.42
2,3410,0.19519387371838093,68.71
2,3565,0.20278225503861905,71.94
2,3720,0.1982592608779669,69.03
2,3875,0.2047699499875307,73.23
2,4030,0.19642606973648072,71.29
2,4185,0.20711817778646946,74.19
2,4340,0.19663457497954367,72.9
2,4495,0.21163185276091098,76.77
3,4650,0.2142262913286686,72.58
3,4805,0.2265459716320038,73.23
3,4960,0.22154830172657966,72.58
3,5115,0.2282628443092108,74.84
3,5270,0.2309785220772028,69.68
3,5425,0.23316342979669571,73.87
3,5580,0.23759845532476903,73.23
3,5735,0.23514628782868385,73.55
3,5890,0.2202454160898924,74.19
3,6045,0.22746672332286835,73.55
