epoch,iter,val_loss,eval/acc
0,0,0.30387145951390265,0.0
0,775,0.08750657867640257,81.29
0,1550,0.07737517030909657,84.52
0,2325,0.0712201064452529,93.55
0,3100,0.06997214453294873,92.58
0,3875,0.0683897590264678,92.26
0,4650,0.06661716140806676,94.84
0,5425,0.06601870525628328,95.81
0,6200,0.06477633742615581,94.52
0,6975,0.06354672098532319,95.81
