epoch,iter,val_loss,eval/acc
0,0,0.9473816066980362,0.0
0,1550,0.18303482346236705,65.16
0,3100,0.17574436478316785,69.68
0,4650,0.17134150862693787,76.13
0,6200,0.1635523796081543,83.23
0,7750,0.16324610635638237,82.26
0,9300,0.16273109503090383,85.16
0,10850,0.15673076696693897,87.74
0,12400,0.15403260327875615,87.74
0,13950,0.15766657404601575,87.1
1,15500,0.15296794176101686,90.97
1,17050,0.15293942280113698,90.65
1,18600,0.1546063169836998,90.0
1,20150,0.15503897443413733,92.26
1,21700,0.15638707764446735,89.35
1,23250,0.15501566119492055,91.61
1,24800,0.15312012881040574,93.87
1,26350,0.156282963976264,93.23
1,27900,0.1509180661290884,93.55
1,29450,0.15377703122794628,93.87
2,31000,0.1504567751660943,94.19
2,32550,0.15430782549083233,94.19
2,34100,0.1569834791123867,93.87
2,35650,0.15886472426354886,90.65
2,37200,0.15994147211313248,92.26
2,38750,0.1619627382606268,92.26
2,40300,0.15988830737769605,93.55
2,41850,0.16320970449596645,93.87
2,43400,0.1617673672735691,94.52
2,44950,0.16199225317686797,94.52
3,46500,0.16297518648207188,94.19
3,48050,0.16166240349411964,96.13
3,49600,0.17198567502200604,93.23
3,51150,0.16741327233612538,94.19
3,52700,0.16979048848152162,93.55
3,54250,0.1732700105756521,92.9
3,55800,0.17248249538242816,93.23
3,57350,0.17428335621953012,94.52
3,58900,0.17179691810160874,93.55
3,60450,0.16782592479139566,95.81
