epoch,iter,val_loss,eval/acc
0,0,0.8990730662499705,0.0
0,242,0.1944665120493981,34.02
0,484,0.17626933873661102,40.41
0,726,0.17071943321535665,49.48
0,968,0.16894693167940264,52.16
0,1210,0.16669819624193252,50.52
0,1452,0.16205160103497968,54.85
0,1694,0.1581668312991819,60.82
0,1936,0.157820493463547,56.91
0,2178,0.15541664006248598,61.65
0,2420,0.1544879420149711,61.86
1,2425,0.15908142083114193,59.18
1,2667,0.15532567328022373,67.01
1,2909,0.1524841504231576,64.54
1,3151,0.15561752369807613,67.22
1,3393,0.15552826922747395,65.36
1,3635,0.15490741703298785,66.19
1,3877,0.1540862451637945,65.98
1,4119,0.15471826830217916,69.28
1,4361,0.15700311237765896,62.27
1,4603,0.1556279165369849,66.39
1,4845,0.15202601698617782,65.15
2,4850,0.1528307593637897,64.12
2,5092,0.16008369480409929,63.71
2,5334,0.16308923786686313,65.77
2,5576,0.16351932155028467,69.9
2,5818,0.15883096764164586,71.13
2,6060,0.16206273003931967,68.04
2,6302,0.16478317026649753,70.1
2,6544,0.16240640513358579,69.48
2,6786,0.16768060336189886,68.25
2,7028,0.16863860286051227,68.25
2,7270,0.16614508388503904,71.55
3,7275,0.16710764962819316,70.31
3,7517,0.1700430120671949,68.25
3,7759,0.17516170634377387,69.69
3,8001,0.18059651505562566,70.72
3,8243,0.1796998708478866,71.75
3,8485,0.1770759705574282,72.99
3,8727,0.17937863233589357,73.61
3,8969,0.18414869159460068,71.96
3,9211,0.1858495918493117,71.13
3,9453,0.18147203398327674,71.75
3,9695,0.18065764815095933,70.93
