epoch,iter,val_loss,eval/acc
0,0,0.6982050091028214,0.0
0,155,0.14612827114760876,21.61
0,310,0.13555606454610825,30.97
0,465,0.12719542793929578,37.74
0,620,0.1228315532207489,44.84
0,775,0.12022389769554138,44.84
0,930,0.12062772549688816,42.26
0,1085,0.11463735438883305,50.0
0,1240,0.11434536874294281,50.0
0,1395,0.11261271871626377,48.71
1,1550,0.11199642419815063,54.84
1,1705,0.11139045171439647,55.81
1,1860,0.10944854393601418,57.42
1,2015,0.1099890623241663,61.29
1,2170,0.11389309763908387,52.58
1,2325,0.11283952519297599,50.32
1,2480,0.11392981112003327,54.19
1,2635,0.11053865626454354,59.68
1,2790,0.11089508011937141,60.32
1,2945,0.11152699068188668,53.87
2,3100,0.1107753936201334,58.71
2,3255,0.11530043482780457,58.06
2,3410,0.10992706902325153,62.26
2,3565,0.11500297151505948,59.68
2,3720,0.12212998941540718,58.39
2,3875,0.1192866649478674,58.06
2,4030,0.11688618548214436,60.97
2,4185,0.11497411616146565,62.58
2,4340,0.1229340996593237,62.9
2,4495,0.11769112050533295,60.32
3,4650,0.11821483261883259,63.55
3,4805,0.12330894656479359,61.61
3,4960,0.12264182083308697,64.84
3,5115,0.13190670311450958,65.48
3,5270,0.13136983774602412,58.39
3,5425,0.14102252386510372,59.35
3,5580,0.13846770599484443,59.03
3,5735,0.1314849629998207,59.03
3,5890,0.13393593691289424,62.9
3,6045,0.13036942146718503,62.58
