epoch,iter,val_loss,eval/acc
0,0,0.5036906108260155,0.0
0,775,0.15102138202637433,76.77
0,1550,0.13898904547095298,81.94
0,2325,0.13236038889735938,89.03
0,3100,0.12614532895386218,90.65
0,3875,0.12286032512784004,87.74
0,4650,0.12226416487246752,89.35
0,5425,0.11867052540183068,89.68
0,6200,0.11725983787328005,93.23
0,6975,0.11598780956119299,92.58
