epoch,iter,val_loss,eval/acc
0,0,0.9565439760684967,0.0
0,155,0.23664055876433848,31.29
0,310,0.22094232141971587,38.39
0,465,0.20832844041287898,44.84
0,620,0.20148418061435222,55.81
0,775,0.19825152978301047,53.87
0,930,0.1920062977820635,60.0
0,1085,0.1862317357212305,59.35
0,1240,0.1847750823944807,67.74
0,1395,0.1853630542755127,56.77
1,1550,0.18717033825814725,63.55
1,1705,0.18486353568732738,63.87
1,1860,0.18666780292987822,62.58
1,2015,0.18940885029733182,66.13
1,2170,0.18672612197697164,68.71
1,2325,0.1872707050293684,64.19
1,2480,0.1880491692572832,68.06
1,2635,0.18919122777879238,63.87
1,2790,0.18938832245767118,65.81
1,2945,0.18503517881035805,71.61
2,3100,0.1925211325287819,70.32
2,3255,0.20005062855780126,68.06
2,3410,0.19706478975713254,69.03
2,3565,0.2015081625431776,71.29
2,3720,0.2083761502057314,71.94
2,3875,0.20939764976501465,70.32
2,4030,0.20892707742750644,68.39
2,4185,0.21110282018780707,72.26
2,4340,0.2005407355725765,71.61
2,4495,0.20597792528569697,73.23
3,4650,0.21541594639420508,76.13
3,4805,0.21953027918934823,72.26
3,4960,0.21717573553323746,74.52
3,5115,0.23314393870532513,69.68
3,5270,0.2286822833120823,71.94
3,5425,0.23313417360186578,74.84
3,5580,0.23990669772028922,73.87
3,5735,0.22346937656402588,74.84
3,5890,0.216144797205925,75.81
3,6045,0.21613341048359871,73.87
