epoch,iter,val_loss,eval/acc
0,0,0.6242703959345818,0.0
0,155,0.14856580905616285,20.65
0,310,0.13350530564785004,32.26
0,465,0.1244690015912056,35.81
0,620,0.11958963871002197,42.26
0,775,0.11628088094294071,45.48
0,930,0.11600155867636204,43.87
0,1085,0.11282720677554607,40.32
0,1240,0.11154110096395016,51.29
0,1395,0.11683022864162922,50.32
1,1550,0.10916137844324111,58.06
1,1705,0.10959053486585617,57.1
1,1860,0.11026223320513964,58.39
1,2015,0.11456854604184627,52.9
1,2170,0.1136264767497778,52.58
1,2325,0.11283947005867959,55.81
1,2480,0.11117091160267592,54.19
1,2635,0.10935786310583354,59.68
1,2790,0.11047097705304623,60.32
1,2945,0.10871870312839746,59.03
2,3100,0.10979942213743925,64.52
2,3255,0.11252235732972622,58.06
2,3410,0.11488648056983948,59.03
2,3565,0.12320930976420641,60.97
2,3720,0.12825472094118595,62.58
2,3875,0.12173434272408486,58.06
2,4030,0.12309095971286296,60.97
2,4185,0.12038811594247818,58.71
2,4340,0.1252248302102089,64.19
2,4495,0.11970150116831065,65.16
3,4650,0.12060215696692467,65.16
3,4805,0.12930255737155677,60.0
3,4960,0.1259480409324169,65.48
3,5115,0.13723379597067834,65.48
3,5270,0.1461494632065296,65.16
3,5425,0.1364591099321842,63.23
3,5580,0.13913593776524066,61.94
3,5735,0.1350806001573801,63.23
3,5890,0.13186954744160176,61.61
3,6045,0.13221099488437177,64.84
