epoch,iter,val_loss,eval/acc
0,0,0.7043780595064163,0.0
0,77,0.1760458268225193,7.1
0,154,0.15583496764302254,15.48
0,231,0.14766642712056638,17.74
0,308,0.14195431657135488,20.32
0,385,0.13890977948904037,26.13
0,462,0.13575363531708717,25.16
0,539,0.12946993298828602,30.97
0,616,0.1265575960278511,35.81
0,693,0.1273631528019905,33.55
0,770,0.12682344242930413,38.39
1,775,0.12545301541686057,40.32
1,852,0.12579502649605273,35.48
1,929,0.1289273664355278,32.9
1,1006,0.12453440427780152,36.13
1,1083,0.12485151141881942,38.71
1,1160,0.12393027432262897,39.68
1,1237,0.12753844298422337,36.77
1,1314,0.12139985673129558,42.9
1,1391,0.12390897423028946,43.87
1,1468,0.12334713451564312,39.68
1,1545,0.12243980802595615,44.84
2,1550,0.12239123098552226,45.48
2,1627,0.12692319229245186,40.97
2,1704,0.1259057443588972,43.23
2,1781,0.12631439678370954,41.61
2,1858,0.12713788263499737,41.94
2,1935,0.12635811269283295,40.32
2,2012,0.12771115005016326,38.39
2,2089,0.13063427098095418,40.97
2,2166,0.13151260353624822,40.97
2,2243,0.12604249827563763,42.58
2,2320,0.129965428262949,44.19
3,2325,0.1291696410626173,44.52
3,2402,0.1297008965164423,39.68
3,2479,0.1338731937110424,45.16
3,2556,0.13181854858994485,40.97
3,2633,0.1348323304206133,42.58
3,2710,0.13661570847034454,42.58
3,2787,0.13512926176190376,41.29
3,2864,0.13600429333746433,40.32
3,2941,0.13910854421555996,43.23
3,3018,0.14078592844307422,43.23
3,3095,0.13993241973221301,43.23
