epoch,iter,val_loss,eval/acc
0,0,0.6935495883226395,0.0
0,1550,0.11168500259518624,52.58
0,3100,0.10576556026935577,63.23
0,4650,0.10356237515807151,68.71
0,6200,0.09932144992053508,73.23
0,7750,0.09541976265609264,80.32
0,9300,0.09368711840361357,75.48
0,10850,0.09357128739356994,81.61
0,12400,0.09208097532391549,86.77
0,13950,0.09199287127703429,82.58
1,15500,0.09149798657745123,85.16
1,17050,0.09011205770075321,87.42
1,18600,0.08964073099195957,89.03
1,20150,0.08947742506861686,88.71
1,21700,0.08947622328996659,92.26
1,23250,0.08941778596490621,90.0
1,24800,0.08979176953434945,87.74
1,26350,0.08971289396286011,90.0
1,27900,0.08680718094110489,91.94
1,29450,0.08984551448374986,92.26
2,31000,0.09263310395181179,87.42
2,32550,0.0903439823538065,90.65
2,34100,0.08833242543041706,92.26
2,35650,0.09312848169356584,89.35
2,37200,0.08964426424354315,94.19
2,38750,0.09042224790900946,94.84
2,40300,0.0896000238135457,94.19
2,41850,0.09176050629466773,93.23
2,43400,0.08894434534013271,93.87
2,44950,0.09375435914844274,90.97
3,46500,0.09284682981669903,91.94
3,48050,0.0920532412827015,93.55
3,49600,0.09340528193861246,92.9
3,51150,0.09377246312797069,92.9
3,52700,0.09255451783537864,94.52
3,54250,0.09461741484701633,92.9
3,55800,0.0970534523949027,92.26
3,57350,0.09525361880660058,92.58
3,58900,0.09566399417817592,92.58
3,60450,0.09632756747305393,92.9
