epoch,iter,val_loss,eval/acc
0,0,0.9833566665649414,0.0
0,775,0.19859821423888208,58.39
0,1550,0.18506946302950383,60.97
0,2325,0.18312094695866107,66.45
0,3100,0.17541587278246878,69.03
0,3875,0.17628934904932975,67.74
0,4650,0.17059880420565604,73.23
0,5425,0.17190865352749823,77.42
0,6200,0.16906812265515328,80.0
0,6975,0.17003719359636307,80.65
1,7750,0.16566284485161303,82.58
1,8525,0.16544203385710715,81.94
1,9300,0.1655512608587742,77.74
1,10075,0.16748517639935018,79.68
1,10850,0.16207011677324773,80.97
1,11625,0.16144102923572062,86.45
1,12400,0.16392987221479416,83.87
1,13175,0.16520632952451705,81.94
1,13950,0.16149939261376858,86.45
1,14725,0.16459870673716068,85.48
2,15500,0.16063511595129967,86.13
2,16275,0.16112858429551125,87.42
2,17050,0.16405694000422955,84.84
2,17825,0.1667919225990772,82.9
2,18600,0.1660202953964472,84.52
2,19375,0.1663637064397335,88.06
2,20150,0.1684217482805252,87.74
2,20925,0.16592269167304038,87.42
2,21700,0.17086410149931908,86.77
2,22475,0.1711066633462906,87.42
3,23250,0.16874269545078277,86.45
3,24025,0.1708988171070814,85.48
3,24800,0.17240534499287605,86.45
3,25575,0.17379258275032045,86.45
3,26350,0.17799507081508636,87.1
3,27125,0.1796685505658388,88.39
3,27900,0.1766809370368719,88.39
3,28675,0.1761513028293848,87.42
3,29450,0.17907192558050156,86.77
3,30225,0.17753683179616928,89.35
