epoch,iter,val_loss,eval/acc
0,0,0.9727809727191925,0.0
0,1550,0.18127332106232644,64.52
0,3100,0.16935303658246995,75.16
0,4650,0.16900767013430595,76.13
0,6200,0.1657429628074169,81.29
0,7750,0.1597396370023489,84.84
0,9300,0.15699309036135672,87.42
0,10850,0.1589913122355938,82.9
0,12400,0.15279788821935653,86.77
0,13950,0.1521111771464348,90.0
1,15500,0.15211076736450196,89.03
1,17050,0.15224799327552319,90.65
1,18600,0.1530246488749981,92.58
1,20150,0.1539809439331293,90.32
1,21700,0.1517097570002079,90.65
1,23250,0.14959644488990306,95.81
1,24800,0.14893776811659337,93.23
1,26350,0.15369478464126587,91.29
1,27900,0.14952287990599872,93.23
1,29450,0.15002534799277784,94.19
2,31000,0.14819839932024478,95.48
2,32550,0.15190741792321205,95.81
2,34100,0.15457957983016968,95.16
2,35650,0.15265096686780452,94.52
2,37200,0.1560060016810894,95.81
2,38750,0.1560558643192053,94.52
2,40300,0.15330567881464957,96.13
2,41850,0.1557059336453676,96.77
2,43400,0.1584178250283003,93.55
2,44950,0.15634955652058125,97.1
3,46500,0.1554565764963627,95.81
3,48050,0.16336753442883492,95.81
3,49600,0.1636959623545408,96.13
3,51150,0.16867829933762551,97.1
3,52700,0.16851123720407485,97.1
3,54250,0.17056228928267955,96.77
3,55800,0.17085015401244164,97.1
3,57350,0.16821797899901866,97.1
3,58900,0.16659588403999806,96.77
3,60450,0.16360008046031,95.48
