epoch,iter,val_loss,eval/acc
0,0,0.8702104408894816,0.0
0,2425,0.15899035550894275,53.81
0,4850,0.1520133359778312,63.51
0,7275,0.14393682369301397,73.2
0,9700,0.1419967796292997,77.11
0,12125,0.14075440925455862,80.21
0,14550,0.1365686399081061,84.74
0,16975,0.13330367423834338,85.36
0,19400,0.13749361446788233,79.79
0,21825,0.13269111405937903,88.25
1,24250,0.13408508932878893,87.63
1,26675,0.1319161086313186,88.66
1,29100,0.1317806561147013,87.42
1,31525,0.13074153962154542,90.31
1,33950,0.12983359768986702,90.31
1,36375,0.12929883827605554,92.58
1,38800,0.1319213502349392,88.25
1,41225,0.12988242086383603,91.13
1,43650,0.13026187496800576,90.72
1,46075,0.1296401234163392,91.34
2,48500,0.1284450864599597,92.78
2,50925,0.12872966523132018,93.2
2,53350,0.12802939237125457,94.23
2,55775,0.12973686175480967,91.34
2,58200,0.12888019832391892,93.4
2,60625,0.13091861684956857,93.2
2,63050,0.13309673412192252,93.2
2,65475,0.13047781502527575,93.4
2,67900,0.1322202074431604,94.85
2,70325,0.13186125349133246,92.78
3,72750,0.13134020518872044,93.4
3,75175,0.13229590498151317,93.2
3,77600,0.13335778179668611,94.43
3,80025,0.13509828753529057,91.13
3,82450,0.13466498075473693,92.99
3,84875,0.13548368251612108,93.81
3,87300,0.13802795568781515,94.23
3,89725,0.13785995879480917,94.43
3,92150,0.13832590200247302,94.85
3,94575,0.13588811889771493,94.23
