epoch,iter,val_loss,eval/acc
0,0,0.8683748918194925,0.0
0,121,0.2202822678992825,20.82
0,242,0.19498658372509864,29.07
0,363,0.19291097694827664,32.99
0,484,0.1826854468353333,38.76
0,605,0.17872505827296165,38.76
0,726,0.17787838078314258,42.89
0,847,0.17287655871722005,41.44
0,968,0.1728858536770267,44.12
0,1089,0.17211545066487405,43.09
0,1210,0.16826704577092202,46.6
1,1213,0.16817144977469597,46.39
1,1334,0.16695997335257068,43.51
1,1455,0.16649048318786006,47.22
1,1576,0.16643380421784618,47.63
1,1697,0.17000768333673477,45.77
1,1818,0.16724247701706424,48.66
1,1939,0.1674709360926382,50.1
1,2060,0.16733627381824678,51.13
1,2181,0.16825547477891367,49.9
1,2302,0.1659965017630208,49.48
1,2423,0.16438147545822204,52.58
2,2426,0.16442990567414992,51.96
2,2547,0.16897632782497712,48.25
2,2668,0.17361348939518775,49.28
2,2789,0.16999221040356544,49.48
2,2910,0.17498839598509572,49.69
2,3031,0.17363249654731444,51.96
2,3152,0.17093731559091999,51.75
2,3273,0.1716020006325937,51.96
2,3394,0.1762882050487303,51.75
2,3515,0.17491553507504926,52.99
2,3636,0.1739439219236374,50.52
3,3639,0.1735919562558974,51.96
3,3760,0.1740811661847176,51.34
3,3881,0.18255911142595352,52.78
3,4002,0.18021335404726765,52.99
3,4123,0.18770954950201896,52.37
3,4244,0.1852513299353661,52.58
3,4365,0.18369774087782828,52.37
3,4486,0.18493507754418156,53.2
3,4607,0.18331929296255112,54.23
3,4728,0.18603168427944183,54.64
3,4849,0.18560312808521331,54.23
